tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,retweet_link,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1664970971151847429,M_Hidaya7,M Hoshidayat‍,https://pbs.twimg.com/profile_images/1648079251940474881/k5xXkAI-_x96.jpg,2,12,184,True,https://twitter.com/M_Hidaya7/status/1664970971151847429,2023-06-03T12:23:07+00:00,"#holoidcaf3 
MENU OLLIE! 
AGLIO OLLIE-O PASTA!!
RASANYA OKE BANGET, DAN MEMANG BAKSONYA TUH ENAK KLO DIMAKAN DIKIT2, SAYANG BANGET KLO LGSG ABIS, KAYAK KATA OLLIE!! 

*maaf, Udinnya udah keacak2, kelupaan belum moto pas udah ngambil sendok sama garpu ",['holoidcaf3'],[],['https://pbs.twimg.com/media/FxsqRDqaAAAtvv-?format=jpg&name=medium'],[],https://twitter.com/M_Hidaya7/status/1664970971151847429,
1664970946451746818,M_Hidaya7,M Hoshidayat‍,https://pbs.twimg.com/profile_images/1648079251940474881/k5xXkAI-_x96.jpg,1,8,158,True,https://twitter.com/M_Hidaya7/status/1664970946451746818,2023-06-03T12:23:01+00:00,"Iyaa Llie, kamu boing2

Pitanya
#holoidcaf3 
#Kureiji_Ollie","['holoidcaf3', 'Kureiji_Ollie']",[],['https://pbs.twimg.com/ext_tw_video_thumb/1664970893410582528/pu/img/32vj0O05BEihinyl.jpg'],['blob:https://twitter.com/9112fdb5-9988-43cc-9c7a-bd3222956dcc'],https://twitter.com/M_Hidaya7/status/1664970946451746818,
1664970866092830720,M_Hidaya7,M Hoshidayat‍,https://pbs.twimg.com/profile_images/1648079251940474881/k5xXkAI-_x96.jpg,11,11,304,True,https://twitter.com/M_Hidaya7/status/1664970866092830720,2023-06-03T12:22:42+00:00,"#holoidcaf3 
ADA OLLIE!!! 
Akhirnya kesampean! 
Cantik sama lucu banget kamu Llieeeeee 
#Kureiji_Ollie","['holoidcaf3', 'Kureiji_Ollie']",[],"['https://pbs.twimg.com/media/FxsqJuFaIAEWEmM?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsqKaDagAA9Twf?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsqLF6aEAEMFO7?format=jpg&name=small']",[],https://twitter.com/M_Hidaya7/status/1664970866092830720,
1664961921806909441,spesdelune,Asep Iriawan,https://pbs.twimg.com/profile_images/1663963043158716416/FRVUEHT-_x96.jpg,1,28,351,True,https://twitter.com/spesdelune/status/1664961921806909441,2023-06-03T11:47:10+00:00,"Yg fanmeet makan enak  wkwkkwkw thankchu kobollie encorenya!! Trims dah menjalankan batsu dgn baik yh bestie 
@kureijiollie
  #kobollie #holoidcaf3 
@kobokanaeru","['kobollie', 'holoidcaf3']","['kureijiollie', 'kobokanaeru']","['https://pbs.twimg.com/media/FxsiAEJaUAIKFeW?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsiBA9agAASAMi?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FxsiBtKaUAcvQdt?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FxsiCX9aAAEQp9s?format=jpg&name=medium', 'https://pbs.twimg.com/media/FxsM5k4acAAiHRX?format=jpg&name=240x240']",[],https://twitter.com/spesdelune/status/1664961921806909441,
1664957859572985858,BobbyMoonlight,Bobby | 月光ボビー ・FLYER RELEASE 4/19!!,https://pbs.twimg.com/profile_images/1657244316065210370/n3bknnoB_x96.jpg,7,27,633,True,https://twitter.com/BobbyMoonlight/status/1664957859572985858,2023-06-03T11:31:01+00:00,"Such a fun time. Thank you Ollie and Kobo for the encore, the 8 hour flight to finally see you two was worth it :)

I can’t believe Kobo choosing me at the end made Ollie lose and got the batsu ;;

So, Japan MnG when? :p

#holoidcaf3 #Kureiji_Ollie #KoboKanaeru","['holoidcaf3', 'Kureiji_Ollie', 'KoboKanaeru']",[],"['https://pbs.twimg.com/media/FxseLXMaEAAVJKG?format=jpg&name=small', 'https://pbs.twimg.com/media/FxseLdKaIAIO0jc?format=jpg&name=small', 'https://pbs.twimg.com/media/FxseLdHagAAknWE?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FxseLdEaIAAEyeN?format=jpg&name=900x900']",[],https://twitter.com/BobbyMoonlight/status/1664957859572985858,
1664999394591277057,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,8,90,1866,False,,2023-06-03T14:16:04+00:00,NGAKAK WWWWWW,[],[],['https://pbs.twimg.com/ext_tw_video_thumb/1664958224922202113/pu/img/7cLYVBcrSPW0WiqJ.jpg'],['blob:https://twitter.com/9a63877c-73b5-4119-8a7e-3cc06ff1a0b4'],https://twitter.com/kureijiollie/status/1664999394591277057,
1664956606180651010,befourjune,May,https://pbs.twimg.com/profile_images/1610415701369716736/Zu29a69j_x96.jpg,5,32,491,True,https://twitter.com/befourjune/status/1664956606180651010,2023-06-03T11:26:02+00:00,"THAT'S A WRAPPPP (for me) a month full of #holoidcaf3 &&&& also meeting 
@kobokanaeru
 twice and 
@kureijiollie
  

Kobollie jaya jaya jayaaaaaa. Asli ni sesi 1 RAME BGT BANGGGGGG

P.s. kado dr aku smg nyampe ke kalian yah!!!!!",['holoidcaf3'],"['kobokanaeru', 'kureijiollie']","['https://pbs.twimg.com/media/FxsdLPRaIAAEfYd?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsdL5RaQAI41eT?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsdMoRaYAAicRZ?format=jpg&name=small', 'https://pbs.twimg.com/media/FxsdNHGaUAElJoY?format=jpg&name=900x900']",[],https://twitter.com/befourjune/status/1664956606180651010,
1664998370866339842,anyamelfissa,Anya Melfissa(アーニャ)@ホロライブID | ラヴィ歌みた投稿しました,https://pbs.twimg.com/profile_images/1646081044570075136/nHHyRwfz_x96.jpg,10,59,884,True,https://twitter.com/anyamelfissa/status/1664998370866339842,2023-06-03T14:12:00+00:00,"OTSULORO mau sendok atau cangkul, kita tetap keren thank you for coming! ありがとうございました

#holoidcaf3",['holoidcaf3'],[],[],[],https://twitter.com/anyamelfissa/status/1664998370866339842,
1664998785477492736,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,20,43,712,False,,2023-06-03T14:13:39+00:00,OTSULOROOOOO!! SHIFT OLLIE KELAR SEMUA!! THANK YOU FOR COMING EVERYONE!! SAMPE KETEMU LAGI DI CAFE PADA LAIN KESEMPATAN #holoidcaf3,['holoidcaf3'],[],[],[],https://twitter.com/kureijiollie/status/1664998785477492736,
1664956870803574785,kobokanaeru,Kobo Kanaeru (こぼ) @ホロライブID,https://pbs.twimg.com/profile_images/1662104805739999232/hfCzjvpH_x96.jpg,117,360,4420,True,https://twitter.com/kobokanaeru/status/1664956870803574785,2023-06-03T11:27:06+00:00,perpisahan,[],[],[],[],https://twitter.com/kobokanaeru/status/1664956870803574785,
1664957519737880576,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,88,93,1643,False,,2023-06-03T11:29:40+00:00,OTSUKOBOLLIE!! YET ANOTHER BATSU... I CAN'T GACHA FOR THE LOVE OF ME  THANKS FOR COMING!! NEXT IS HOLORO SESSION!! #holoidcaf3,['holoidcaf3'],[],[],[],https://twitter.com/kureijiollie/status/1664957519737880576,
1664938678492307456,kobokanaeru,Kobo Kanaeru (こぼ) @ホロライブID,https://pbs.twimg.com/profile_images/1662104805739999232/hfCzjvpH_x96.jpg,171,275,5900,True,https://twitter.com/kobokanaeru/status/1664938678492307456,2023-06-03T10:14:48+00:00,"Nemenin orang makan di holocaf3 sambil makan cilor w/ 
@kureijiollie
 ",[],['kureijiollie'],['https://pbs.twimg.com/media/FxsM5k4acAAiHRX?format=jpg&name=medium'],[],https://twitter.com/kobokanaeru/status/1664938678492307456,
1664937594960900096,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,39,64,888,False,,2023-06-03T10:10:30+00:00,"OTSUKOBOLLIE!! BATSUNYA TOLOOOONG AKU KAN MEMANG GA JAGO LOOTING  SESI 1 SAMA KOBO FINISH!! BERIKUTNYA SESI 2, KITA TUNGGU!! #holoidcaf3",['holoidcaf3'],[],[],[],https://twitter.com/kureijiollie/status/1664937594960900096,
1664853203547213826,ridwanarvi,Koneko Arvi,https://pbs.twimg.com/profile_images/1635155773306331136/9J43WOKu_x96.png,0,23,357,True,https://twitter.com/ridwanarvi/status/1664853203547213826,2023-06-03T04:35:09+00:00,"Kapan lagi sarapan sambil nonton gelud zombie sama alien
#holoidcaf3 #iollie","['holoidcaf3', 'iollie']",[],"['https://pbs.twimg.com/media/Fxq-5_nakAEBTlg?format=jpg&name=small', 'https://pbs.twimg.com/ext_tw_video_thumb/1664852932725211136/pu/img/u81JlcWX46tQtEYC.jpg', 'https://pbs.twimg.com/media/Fxq_IQWagAAQCbp?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Fxq_Jf5aAAEVnRZ?format=jpg&name=900x900']",['blob:https://twitter.com/bc4d14cd-5e29-46da-b94c-822d33f42214'],https://twitter.com/ridwanarvi/status/1664853203547213826,
1664680922464260096,Si_MAHRI,FARID,https://pbs.twimg.com/profile_images/1661345887648612352/JPLlcpfl_x96.jpg,2,52,473,True,https://twitter.com/Si_MAHRI/status/1664680922464260096,2023-06-02T17:10:34+00:00,#graveyART,['graveyART'],[],['https://pbs.twimg.com/media/FxoicyYacAAih5c?format=jpg&name=medium'],[],https://twitter.com/Si_MAHRI/status/1664680922464260096,
